Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs,,,
1261794809565466624,Every day Donald Trump proves how wholly unfit he is to lead our country. https://t.co/uxJOUnQ2Ok,Joe Biden,JoeBiden,2020-05-16T23:05:00.000Z,Sat May 16 23:05:00 +0000 2020,53679,11663,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,https://www.nytimes.com/2020/05/15/us/politics/president-trump-coronavirus-pandemic-response.html ,0,0,,,,,
1261760080422322176,We need a president who puts hardworking Americans ahead of the wealthy and well-connected. https://t.co/S32PWWdLT3,Joe Biden,JoeBiden,2020-05-16T20:47:00.000Z,Sat May 16 20:47:00 +0000 2020,15928,3955,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/EYKrqbsXgAAv1he.jpg,,,
1261729378171412481,"Defeating Donald Trump is going to take everything we've got. His campaign has been preparing for the last four years and has millions in the bank. I know times are tough, but if you can, please pitch in today to help us catch up: https://t.co/J626xObksn https://t.co/6hXpIM3cF6",Joe Biden,JoeBiden,2020-05-16T18:45:00.000Z,Sat May 16 18:45:00 +0000 2020,19095,5199,en,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",Tweet,https://joe.link/2X1lUGP ,0,0,video,https://video.twimg.com/amplify_video/1261726389209665536/pl/DWtaBtEg9TWEyAqS.m3u8?tag=13,,,
1261705973988839424,"On this Armed Forces Day, @DrBiden and I want to express our gratitude and support for the men and women in uniform — serving and defending our country around the world. Thank you for your selfless service and sacrifice. You continue to make us proud. https://t.co/CHDdzrZkhK",Joe Biden,JoeBiden,2020-05-16T17:12:00.000Z,Sat May 16 17:12:00 +0000 2020,15753,4447,en,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",Tweet,,0,1,video,https://video.twimg.com/amplify_video/1261703041704620032/vid/720x720/5R3zfKF2erF5GX4K.mp4?tag=13,,,
1261674293458604038,"It seems the way to get fired by President Trump is not to commit wrongdoing, but to investigate it. https://t.co/7cb5FAZRJP",Joe Biden,JoeBiden,2020-05-16T15:06:06.000Z,Sat May 16 15:06:06 +0000 2020,87912,22916,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://twitter.com/nytimes/status/1261619932413997056 ,0,0,,,,,
1261665206184312838,Science over fiction.,Joe Biden,JoeBiden,2020-05-16T14:30:00.000Z,Sat May 16 14:30:00 +0000 2020,160889,21911,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,,0,0,,,,,
1261450037739106304,"The fact is Donald Trump wasted an awful lot of time, and lives were lost as a consequence. https://t.co/c6UdsDmLWi",Joe Biden,JoeBiden,2020-05-16T00:15:00.000Z,Sat May 16 00:15:00 +0000 2020,19129,5138,en,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",Tweet,,0,0,video,https://video.twimg.com/amplify_video/1261416025951629314/vid/480x480/lJ_IL9TNh5fMjPO4.mp4?tag=13,,,
1261436978232356864,I want Donald Trump to look the American people in the eye and explain why their hard-earned dollars are bailing out his wealthy donors. https://t.co/7FItXvsZpp,Joe Biden,JoeBiden,2020-05-15T23:23:06.000Z,Fri May 15 23:23:06 +0000 2020,74678,22409,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://twitter.com/kylegriffin1/status/1260993351983067136 ,0,0,,,,,
1261416063784402946,"We're building a campaign that will defeat Donald Trump and transform this nation — but we need your help to do it. Join us this Sunday for a Grassroots Strategy Summit, where we'll lay out our path to victory and how you can get involved: https://t.co/FhQWfR6nJf https://t.co/VuEkunPtr2",Joe Biden,JoeBiden,2020-05-15T22:00:00.000Z,Fri May 15 22:00:00 +0000 2020,6171,1842,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,https://joe.link/3dOLPrN ,0,0,photo,https://pbs.twimg.com/media/EYFxNRTWAAErrtK.jpg,,,
1261408054093860865,"Unions like @GoIUPAT are supporting their workers and communities during this pandemic. To build a stronger, more inclusive, and more resilient middle class after this crisis, we must encourage unionization. That starts with enacting the PRO Act. https://t.co/JbZbXnGHfx",Joe Biden,JoeBiden,2020-05-15T21:28:10.000Z,Fri May 15 21:28:10 +0000 2020,2739,822,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://qns.com/story/2020/05/14/union-donates-covid-19-emergency-relief-to-western-queens-students/ ,0,1,,,,,
1261404739109113856,"Los fracasos internacionales de Trump han abierto el camino para que Cuba se una al Consejo de Derechos Humanos de la ONU. Esto traiciona a los presos políticos en Cuba y mina aún más la diplomacia de los EE.UU. Como presidente, defenderé los derechos humanos del pueblo cubano.",Joe Biden,JoeBiden,2020-05-15T21:15:00.000Z,Fri May 15 21:15:00 +0000 2020,5156,1310,es,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,,0,0,,,,,
1261403984100818944,"Trump's international failures have cleared a path for Cuba to join the UN Human Rights Council. This would betray Cuba's political prisoners and further undermine U.S. diplomacy. As President, I will lead by empowering the Cuban people and defending human rights.",Joe Biden,JoeBiden,2020-05-15T21:12:00.000Z,Fri May 15 21:12:00 +0000 2020,31615,6337,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,,0,0,,,,,
1261384606433058816,"To everyone who has lost a loved one due to COVID-19: I know it's incredibly difficult right now, but there will come a time when their memory brings a smile to your lips before it brings a tear to your eye. It will take time, but that’s when you know you’re going to make it. https://t.co/bGyr3AIbWH",Joe Biden,JoeBiden,2020-05-15T19:55:00.000Z,Fri May 15 19:55:00 +0000 2020,21226,5592,en,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",Tweet,,0,0,video,https://video.twimg.com/amplify_video/1261381022316290048/vid/720x720/WwuP_s4W9w1p-u89.mp4?tag=13,,,
1261356924370423811,"If you’re looking for ways to show off your support for the campaign or to stay entertained while we’re social distancing, we’ve got you covered. Check out our new free store where you’ll find everything from phone backgrounds to crossword puzzles: https://t.co/Eihy6ufHnY",Joe Biden,JoeBiden,2020-05-15T18:05:00.000Z,Fri May 15 18:05:00 +0000 2020,6294,2066,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,https://store.joebiden.com/make-your-own/?source=social-tw-20200515jrbsocial&refcode=social-tw-20200515jrbsocial&utm_medium=social&utm_source=tw&utm_campaign=20200515jrbsocial ,0,0,,,,,
1261324208577015810,"We have the power to create the future we want. A future where:

- We end our gun violence epidemic
- We lead the world in combating climate change
- Everyone has access to the health care they need
- Our government works for all — not just the wealthy and well-connected",Joe Biden,JoeBiden,2020-05-15T15:55:00.000Z,Fri May 15 15:55:00 +0000 2020,38577,9528,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,,0,0,,,,,
1261301559213715457,"To all of our front line workers who are working day in and day out to keep our nation afloat during this crisis, thank you.",Joe Biden,JoeBiden,2020-05-15T14:25:00.000Z,Fri May 15 14:25:00 +0000 2020,57825,9429,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,,0,0,,,,,
1261098722852777984,We are months into this crisis. There is simply no excuse for President Trump's failure to implement a national testing strategy.,Joe Biden,JoeBiden,2020-05-15T00:59:00.000Z,Fri May 15 00:59:00 +0000 2020,111428,19908,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,,0,0,,,,,
1261090619285540864,"Tonight, @StaceyAbrams and I will be joining @Lawrence for a discussion on combating COVID-19 and how we can ensure everyone can make their voice heard this November.

Tune in to @MSNBC at 10 PM ET to watch live. https://t.co/yRr0RJRiu5",Joe Biden,JoeBiden,2020-05-15T00:26:48.000Z,Fri May 15 00:26:48 +0000 2020,11166,2535,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://twitter.com/MSNBC/status/1261027503575089155 ,0,3,,,,,
1261077076465115141,What he said. https://t.co/qfK5oHyFba,Joe Biden,JoeBiden,2020-05-14T23:32:59.000Z,Thu May 14 23:32:59 +0000 2020,248171,40109,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://twitter.com/BarackObama/status/1261004586359422979 ,0,0,,,,,
1261070033905577985,"Donald Trump can deflect and shift blame all he wants, but the hard truth is he failed to protect our nation from the worst public health and economic crisis in our lifetime. https://t.co/5kHQnJrK2a",Joe Biden,JoeBiden,2020-05-14T23:05:00.000Z,Thu May 14 23:05:00 +0000 2020,36877,13777,en,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",Tweet,,0,0,video,https://video.twimg.com/amplify_video/1261066488468910082/vid/320x320/E14D8yHoWUmZS4y-.mp4?tag=13,,,
1261061226886574081,"Sherian, a small business owner from South Carolina, recently asked how I would help businesses like hers recover from this crisis and how we can tackle health care disparities among communities of color. They're important questions. Here's what I said: https://t.co/5gfIxhmIoG",Joe Biden,JoeBiden,2020-05-14T22:30:00.000Z,Thu May 14 22:30:00 +0000 2020,4824,1404,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,https://medium.com/sincerely-joe/sincerely-joe-340b5154fe9b ,0,0,,,,,
1261034759758675972,The lives of tens of millions of Americans have been thrown into chaos through no fault of their own — and Donald Trump simply isn't doing enough to help them. https://t.co/l9dIMOD2aK,Joe Biden,JoeBiden,2020-05-14T20:44:50.000Z,Thu May 14 20:44:50 +0000 2020,18839,4981,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://twitter.com/nytimes/status/1260948066259132419 ,0,0,,,,,
1261018512920731648,"Join me for a virtual roundtable on COVID-19 with Governors Gretchen Whitmer, Phil Murphy and Ned Lamont who are at the forefront of this crisis: https://t.co/qMB1AT6ST1",Joe Biden,JoeBiden,2020-05-14T19:40:16.000Z,Thu May 14 19:40:16 +0000 2020,5814,1923,en,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>",Tweet,https://www.pscp.tv/w/cYxEoDFvUEVMQkJiT2xyS2R8MU1ZeE5rbnlFamJLdxb3J98w6hGyO2SjZ5B-RhP2mdgqBFKelpktKR1gWXJQ ,0,0,,,,,
1261013914025750528,Small businesses are the backbone of this country. We have to do so much more to support them through this crisis. Here's what I would do if I were president: https://t.co/bXq5WtrytM,Joe Biden,JoeBiden,2020-05-14T19:22:00.000Z,Thu May 14 19:22:00 +0000 2020,7620,2192,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,https://joebiden.com/smallbusinesses/ ,0,0,,,,,
1260986986820599812,"With the void of leadership in the White House, governors across the country have stepped up to meet this moment. This afternoon, I’ll be joined by a few of them for a roundtable discussion on COVID-19. 

Tune in at 3:30 PM ET to watch: https://t.co/xk0GcS7PGq https://t.co/1EONVfE0pk",Joe Biden,JoeBiden,2020-05-14T17:35:00.000Z,Thu May 14 17:35:00 +0000 2020,5728,1742,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,http://JoeBiden.com/Live ,0,0,photo,https://pbs.twimg.com/media/EX_rRcIWoAIypMW.jpg,,,
1260968615450271744,"As the economy continues to spiral downwards and unemployment soars to Great Depression-era levels, we cannot ignore the hard truth: This crisis hit us harder and will take longer to recover from because of Donald Trump’s failures. https://t.co/PYVWy6yG2w",Joe Biden,JoeBiden,2020-05-14T16:22:00.000Z,Thu May 14 16:22:00 +0000 2020,26873,7733,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,https://medium.com/@JoeBiden/statement-by-vice-president-joe-biden-on-new-unemployment-insurance-claims-18256a6e32c6 ,0,0,,,,,
1260936654858137601,"There's nothing that the American people cannot accomplish when we stand together — one nation, united in purpose.",Joe Biden,JoeBiden,2020-05-14T14:15:00.000Z,Thu May 14 14:15:00 +0000 2020,50200,8049,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,,0,0,,,,,
1260764765556740098,Happy Birthday to the one and only @StevieWonder. https://t.co/AnjAnNiGxB,Joe Biden,JoeBiden,2020-05-14T02:51:58.000Z,Thu May 14 02:51:58 +0000 2020,17873,2036,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,0,1,photo,https://pbs.twimg.com/media/EX8iZuhXQAckBNw.jpg,,,
1260751685959417858,"“60 days into the coronavirus crisis, the White House does not have a plan, a framework, a philosophy, or a goal.”

Real presidents lead. Reality TV presidents don’t. https://t.co/hn7GkkPv5Y",Joe Biden,JoeBiden,2020-05-14T02:00:00.000Z,Thu May 14 02:00:00 +0000 2020,44811,11550,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,https://www.vox.com/2020/5/13/21255221/trump-coronavirus-plan-covid-reopening-lockdown-liberate ,0,0,,,,,
1260744136212140034,"Not only does the Trump Administration want to take away health coverage for millions in the middle of a pandemic, but now they want to let people go hungry, too. Their cruelty truly knows no bounds. https://t.co/12JpuMOXEH",Joe Biden,JoeBiden,2020-05-14T01:30:00.000Z,Thu May 14 01:30:00 +0000 2020,18580,7361,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,https://time.com/5836504/usda-snap-appeal-rule-change/ ,0,0,,,,,
1260733099652022273,"Moments of crisis require swift and decisive action from our leaders, but Donald Trump and his administration have done nothing but dither and delay. They have failed the American people on every single front. https://t.co/Bl4104WqEG",Joe Biden,JoeBiden,2020-05-14T00:46:08.000Z,Thu May 14 00:46:08 +0000 2020,17582,4839,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://twitter.com/NPR/status/1260403384106070018 ,0,0,,,,,
1260717021840445452,"I would trust the guy who’s one of our nation's top public health experts, not the one who pondered injecting disinfectant into the body and looked directly at a solar eclipse. https://t.co/nMJz1nogpW",Joe Biden,JoeBiden,2020-05-13T23:42:15.000Z,Wed May 13 23:42:15 +0000 2020,146182,31047,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://twitter.com/CNN/status/1260335570628366337 ,0,0,,,,,
1260701573765836805,"Enough with the anger and division and fear-mongering, Mr. President. It's time for you to step up, appeal to our better angels, and unite the country. We'll overcome this crisis by coming together — not by tearing each other apart. https://t.co/jySlLNWoHG",Joe Biden,JoeBiden,2020-05-13T22:40:52.000Z,Wed May 13 22:40:52 +0000 2020,46201,9691,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://twitter.com/realDonaldTrump/status/1260167707741368320 ,0,0,,,,,
1260664864269381635,It didn’t have to be this bad. Donald Trump utterly failed to prepare for this pandemic and delayed in taking the necessary steps to safeguard our nation against the near-worst-case-economic scenario we are now living. https://t.co/oFOuf4GbeB,Joe Biden,JoeBiden,2020-05-13T20:15:00.000Z,Wed May 13 20:15:00 +0000 2020,25387,7333,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,https://www.washingtonpost.com/politics/top-trump-economic-advisers-say-unemployment-rate-could-surpass-20-percent-job-market-could-worsen/2020/05/10/3547c296-92e2-11ea-91d7-cf4423d47683_story.html ,0,0,,,,,
1260639698529193986,We owe so much to every single worker on the front lines of this crisis. The least we can do is provide them the pay and protection they need and deserve. Here's what I would do if I were president: https://t.co/DBDyKVHt1m,Joe Biden,JoeBiden,2020-05-13T18:35:00.000Z,Wed May 13 18:35:00 +0000 2020,13417,3666,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,https://joebiden.com/joe-bidens-4-point-plan-for-our-essential-workers/ ,0,0,,,,,
1260623340219387908,"I joined @PeterHamby on @Snapchat’s Good Luck America to discuss everything from memes to stimulus oversight. Head to https://t.co/JKWnILB7To to watch the interview today, Thursday, and Friday.",Joe Biden,JoeBiden,2020-05-13T17:30:00.000Z,Wed May 13 17:30:00 +0000 2020,2154,599,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,https://joe.link/2Wuh99w ,0,2,,,,,
1260607989070786560,A united party is key to winning the White House this November. The work of the task forces will be essential to identifying ways to build on our progress and not simply turn the clock back to a time before Donald Trump — but transform our country. https://t.co/Ps5dztgjrX,Joe Biden,JoeBiden,2020-05-13T16:29:00.000Z,Wed May 13 16:29:00 +0000 2020,37599,7410,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,https://apnews.com/de0c79cdcf159d5e1855f92c29b8d473 ,0,0,,,,,
1260570499320446976,"Donald Trump can put up all of the banners he wants in the Rose Garden, but it doesn’t change the fact that he failed our nation when it comes to COVID-19 testing. https://t.co/GDPuOAxndd",Joe Biden,JoeBiden,2020-05-13T14:00:01.000Z,Wed May 13 14:00:01 +0000 2020,55963,13824,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,https://www.vox.com/2020/5/11/21255128/coronavirus-testing-trump-white-house-briefing ,0,0,,,,,
1260374201518526465,I wish the president would spend less time talking and tweeting and more time listening to experts like Dr. Fauci. This isn’t politics. This is life and death. https://t.co/kJb8dYhf1B,Joe Biden,JoeBiden,2020-05-13T01:00:00.000Z,Wed May 13 01:00:00 +0000 2020,82556,17327,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,https://www.cnn.com/2020/05/12/politics/anthony-fauci-congress-hearing/index.html ,0,0,,,,,
1260355324357128195,".@DrBiden and I are saddened to learn of the passing of Aimee Stephens. We send our deepest condolences to her wife, Donna, and her family. Aimee's spirit and courage will not only be her legacy but our guiding light as we carry on her fight for equality. https://t.co/F9cAnGh6VC",Joe Biden,JoeBiden,2020-05-12T23:45:00.000Z,Tue May 12 23:45:00 +0000 2020,12736,2255,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,https://www.nbcnews.com/feature/nbc-out/aimee-stephens-transgender-woman-center-supreme-court-case-dies-59-n1205466 ,0,1,,,,,
1260339651509919746,"The Trump Administration clearly knows what's needed to make workplaces safe and operational: adequate testing, contact tracing, masks, and additional precautions.

They're putting in the work to keep themselves safe. Why aren't they doing the same for the American people? https://t.co/VB8QbqQAqX",Joe Biden,JoeBiden,2020-05-12T22:42:43.000Z,Tue May 12 22:42:43 +0000 2020,26674,7781,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://twitter.com/NPR/status/1260012456119635969 ,0,0,,,,,
1260303075111325697,"This is a bunch of malarkey and you know it, @senatemajldr. We left a 69-page playbook on how to fight pandemics.

You can read it here if you’d like: https://t.co/zvRGv6ubWt

And make sure to pass along your notes to President Trump. He could use them. https://t.co/CooyBemPSv",Joe Biden,JoeBiden,2020-05-12T20:17:23.000Z,Tue May 12 20:17:23 +0000 2020,78530,25984,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://joe.link/3fI8BU7 https://twitter.com/DJJudd/status/1259999110188412928 ,0,1,,,,,
1260294171618836480,Donald Trump knew about this crisis all the way back in January — and his response since has been incompetent at best. https://t.co/OgVj8ia8Lk,Joe Biden,JoeBiden,2020-05-12T19:42:00.000Z,Tue May 12 19:42:00 +0000 2020,22317,6365,en,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",Tweet,,0,0,video,https://video.twimg.com/amplify_video/1260290737838731267/pl/dakI5dPEO20S3gS4.m3u8?tag=13,,,
1260267215921844225,"That’s the plan.

https://t.co/Hy8C4mIL2M https://t.co/sT6yrlzeXj",Joe Biden,JoeBiden,2020-05-12T17:54:53.000Z,Tue May 12 17:54:53 +0000 2020,126682,22811,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,http://IWillVote.com https://twitter.com/realDonaldTrump/status/1260169616510386176 ,0,0,,,,,
1260225720435032065,"Here's the deal: We can choose who our country works for. We can choose whether it works for just the wealthy — or everyone else as well.

That’s the choice we must make — all of us together — this November.",Joe Biden,JoeBiden,2020-05-12T15:10:00.000Z,Tue May 12 15:10:00 +0000 2020,52317,11011,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,,0,0,,,,,
1260155255880323074,"Let me be clear: My Administration will review every single stimulus loan given to big companies and political insiders. We will find any dollar taken corruptly, we will come get it, and we will punish the wrongdoers. https://t.co/UVQILUeTVN",Joe Biden,JoeBiden,2020-05-12T10:30:00.000Z,Tue May 12 10:30:00 +0000 2020,48098,12674,en,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",Tweet,,0,0,video,https://video.twimg.com/amplify_video/1260043188720537604/pl/jBhA1noFZlEmx7mc.m3u8?tag=13,,,
1260011558899499010,I believe everyone deserves a fair shot at success — not just the Mar-a-Lago crowd.,Joe Biden,JoeBiden,2020-05-12T00:59:00.000Z,Tue May 12 00:59:00 +0000 2020,104084,14926,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,,0,0,,,,,
1259986650446344196,Donald Trump just doesn't understand: We have an economic crisis because we have a public health crisis — and we have a public health crisis because he failed to act. https://t.co/hRrueGgx2C,Joe Biden,JoeBiden,2020-05-11T23:20:01.000Z,Mon May 11 23:20:01 +0000 2020,103508,40840,en,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",Tweet,,0,0,video,https://video.twimg.com/amplify_video/1259982052222472193/pl/Rzg64_w33CpvvtOK.m3u8?tag=13,,,
1259972803660443648,"In April, we raised $60.5 million between my campaign and @TheDemocrats. I'm humbled and know what a sacrifice it is to give in times as difficult as these. But May is our most important month yet, and we need your help. If you can, please chip in today: https://t.co/HbZYJWVJUs",Joe Biden,JoeBiden,2020-05-11T22:25:00.000Z,Mon May 11 22:25:00 +0000 2020,8557,2298,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,https://joe.link/3bqQyhM ,0,1,,,,,
1259943863621267457,Donald Trump and his team seem to understand how critical testing is to their own safety. So why are they insisting that it’s unnecessary for the American people?,Joe Biden,JoeBiden,2020-05-11T20:30:00.000Z,Mon May 11 20:30:00 +0000 2020,121130,28528,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,,0,0,,,,,
1259917439132819456,"With folks staying at home during this time of social distancing, we put together some fun activities to keep everyone entertained. Text FREE to 30330 to be the first to get a look at what we’ve been working on. https://t.co/7dDXj3dPCm",Joe Biden,JoeBiden,2020-05-11T18:45:00.000Z,Mon May 11 18:45:00 +0000 2020,3525,1068,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/EXwfaKYX0AQ6Mxn.jpg,,,
1259896551805157378,"Donald Trump hopes to split us into dueling camps, casting Democrats as doomsayers hoping to keep America grounded and Republicans as freedom fighters trying to liberate the economy.

It’s a childish tactic—and a false choice none of us should fall for. https://t.co/Kr8CYerAT3",Joe Biden,JoeBiden,2020-05-11T17:22:00.000Z,Mon May 11 17:22:00 +0000 2020,34088,9641,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,https://www.washingtonpost.com/opinions/2020/05/11/joe-biden-coronavirus-op-ed/ ,0,0,,,,,
1259855842041565186,I have a better idea: give people coronavirus economic relief and don't hold their hard-earned benefits hostage. https://t.co/b8cT22xGfd,Joe Biden,JoeBiden,2020-05-11T14:40:14.000Z,Mon May 11 14:40:14 +0000 2020,37789,9612,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://twitter.com/JStein_WaPo/status/1259542211789717506 ,0,0,,,,,
1259834391670423553,"This crisis presents an opportunity to not just rebuild our economy — but transform it. @AndrewYang joined me to discuss how we can do that and create a stronger, fairer, more inclusive middle class.

Listen to the full episode: https://t.co/lQ9ghwJVgt https://t.co/3GaBdN1S46",Joe Biden,JoeBiden,2020-05-11T13:15:00.000Z,Mon May 11 13:15:00 +0000 2020,13124,3209,en,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",Tweet,http://JoeBiden.com/Heres-the-Deal ,0,1,video,https://video.twimg.com/amplify_video/1259831474834026499/vid/1280x720/A3W7UQIyQHXKVXsV.mp4?tag=13,,,
1259650681260044293,"No podemos callar ante la violencia contra personas transgénero de color, como las recientes tragedias en Missouri y Puerto Rico. Es nuestra obligación garantizar que todos puedan vivir abiertamente, con orgullo y sin miedo. https://t.co/CPmqT4kYxe",Joe Biden,JoeBiden,2020-05-11T01:05:00.000Z,Mon May 11 01:05:00 +0000 2020,4271,1135,es,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,https://time.com/5827425/trans-killings-puerto-rico/ ,0,0,,,,,
1259649424436785152,"We cannot be silent in the face of rising violence against transgender people of color—like the recent tragedies in Missouri and Puerto Rico. It's our moral obligation to end this epidemic, and ensure everyone can live open and proud and free from fear. https://t.co/CPmqT4kYxe",Joe Biden,JoeBiden,2020-05-11T01:00:00.000Z,Mon May 11 01:00:00 +0000 2020,21969,5292,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,https://time.com/5827425/trans-killings-puerto-rico/ ,0,0,,,,,
1259626773605564416,".@AndrewYang and I covered a lot of ground on the next episode of Here's the Deal, but the most surprising part might have been learning about his connection to the Roosevelts.

Make sure to tune in for the full episode tomorrow morning: https://t.co/gfVHzRcDXo https://t.co/oYcWnZXWM8",Joe Biden,JoeBiden,2020-05-10T23:30:00.000Z,Sun May 10 23:30:00 +0000 2020,9249,2400,en,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",Tweet,http://JoeBiden.com/Heres-The-Deal ,0,1,video,https://video.twimg.com/amplify_video/1259620897520062464/vid/1280x720/Bl6svl7y6DYMGw1h.mp4?tag=13,,,
1259615448905199621,Don't let anyone tell you differently: We have the power to write the future we want for our country.,Joe Biden,JoeBiden,2020-05-10T22:45:00.000Z,Sun May 10 22:45:00 +0000 2020,98168,14980,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,,0,0,,,,,
1259581475109744640,"Tax cuts for the super-wealthy.
Bailouts for large corporations.
Working Americans left behind.

That’s Donald Trump’s record. https://t.co/5ThHy2Gqdx",Joe Biden,JoeBiden,2020-05-10T20:30:00.000Z,Sun May 10 20:30:00 +0000 2020,17119,7012,en,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",Tweet,,0,0,video,https://video.twimg.com/amplify_video/1259568847096614914/vid/640x360/q4nkXcxKJROWNjVY.mp4?tag=13,,,
